"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2018","22,025.0","24,391.0","24,391.0","22,025.0","11.27M","-9.70%"
"02/06/2018","19,840.0","19,932.0","20,842.0","19,840.0","14.48M","-9.92%"
"02/07/2018","20,296.0","18,020.0","21,388.0","18,020.0","8.21M","2.30%"
"02/08/2018","18,384.0","20,022.0","20,296.0","18,384.0","9.22M","-9.42%"
"02/09/2018","18,748.0","17,292.0","18,839.0","16,655.0","9.52M","1.98%"
"02/12/2018","20,569.0","18,566.0","20,569.0","18,475.0","4.49M","9.71%"
"02/13/2018","20,751.0","20,933.0","21,206.0","20,751.0","6.33M","0.88%"
"02/21/2018","20,660.0","20,842.0","21,661.0","20,660.0","8.34M","-0.44%"
"02/22/2018","19,750.0","20,569.0","20,660.0","18,930.0","7.08M","-4.40%"
"02/23/2018","20,933.0","20,114.0","21,206.0","19,658.0","6.54M","5.99%"
"02/26/2018","21,388.0","21,297.0","22,480.0","21,297.0","8.59M","2.17%"
"02/27/2018","22,207.0","21,752.0","22,298.0","21,661.0","7.53M","3.83%"
"02/28/2018","22,571.0","22,025.0","22,844.0","21,479.0","7.37M","1.64%"
"03/01/2018","22,025.0","22,662.0","22,662.0","21,752.0","6.57M","-2.42%"
"03/02/2018","22,753.0","21,843.0","22,753.0","21,479.0","6.31M","3.31%"
"03/05/2018","22,389.0","23,663.0","23,663.0","22,389.0","9.74M","-1.60%"
"03/06/2018","22,753.0","22,662.0","22,935.0","22,389.0","6.28M","1.63%"
"03/07/2018","22,207.0","22,753.0","22,844.0","22,025.0","4.33M","-2.40%"
"03/08/2018","22,207.0","22,025.0","22,389.0","21,934.0","2.92M","0.00%"
"03/09/2018","21,570.0","22,116.0","22,480.0","20,933.0","7.81M","-2.87%"
"03/12/2018","21,661.0","21,934.0","22,298.0","21,570.0","3.52M","0.42%"
"03/13/2018","21,206.0","21,661.0","21,752.0","20,478.0","5.36M","-2.10%"
"03/14/2018","20,751.0","21,024.0","21,206.0","20,478.0","6.25M","-2.15%"
"03/15/2018","21,206.0","20,751.0","21,206.0","20,751.0","3.63M","2.19%"
"03/16/2018","22,116.0","21,297.0","22,571.0","21,297.0","6.15M","4.29%"
"03/19/2018","23,117.0","22,389.0","23,117.0","22,298.0","11.03M","4.53%"
"03/20/2018","22,571.0","23,026.0","23,299.0","22,571.0","4.99M","-2.36%"
"03/21/2018","23,208.0","22,753.0","23,754.0","22,753.0","7.90M","2.82%"
"03/22/2018","23,845.0","23,390.0","24,391.0","23,390.0","9.72M","2.74%"
"03/23/2018","23,936.0","23,208.0","24,391.0","22,753.0","13.26M","0.38%"
"03/26/2018","21,570.0","23,663.0","24,118.0","21,570.0","19.62M","-9.88%"
"03/27/2018","19,658.0","20,933.0","21,206.0","19,476.0","16.39M","-8.86%"
"03/28/2018","20,114.0","17,747.0","20,296.0","17,747.0","8.08M","2.32%"
"03/29/2018","18,930.0","20,296.0","20,296.0","18,839.0","5.95M","-5.89%"
"03/30/2018","19,203.0","19,021.0","19,385.0","18,748.0","4.18M","1.44%"
"04/02/2018","19,567.0","19,567.0","19,932.0","19,476.0","3.53M","1.90%"
"04/03/2018","19,112.0","19,476.0","19,476.0","18,930.0","4.17M","-2.33%"
"04/04/2018","17,929.0","19,203.0","19,567.0","17,838.0","8.18M","-6.19%"
"04/05/2018","18,930.0","18,020.0","18,930.0","17,929.0","4.97M","5.58%"
"04/06/2018","18,839.0","18,930.0","19,294.0","18,748.0","3.18M","-0.48%"
"04/09/2018","18,384.0","18,657.0","18,748.0","18,111.0","3.55M","-2.42%"
"04/10/2018","18,748.0","18,475.0","18,930.0","18,111.0","4.29M","1.98%"
"04/11/2018","19,021.0","19,021.0","19,750.0","18,930.0","6.06M","1.46%"
"04/12/2018","20,386.0","19,294.0","20,569.0","19,203.0","7.65M","7.18%"
"04/13/2018","19,476.0","20,842.0","20,842.0","19,294.0","4.48M","-4.46%"
"04/16/2018","19,932.0","19,658.0","20,204.0","19,476.0","4.87M","2.34%"
"04/17/2018","19,658.0","19,932.0","20,022.0","19,567.0","2.56M","-1.37%"
"04/18/2018","19,840.0","19,658.0","20,022.0","19,567.0","3.71M","0.93%"
"04/19/2018","19,476.0","20,022.0","20,751.0","19,476.0","6.21M","-1.83%"
"04/20/2018","19,658.0","19,567.0","19,750.0","19,112.0","1.51M","0.93%"
"04/23/2018","17,747.0","19,658.0","19,840.0","17,747.0","4.94M","-9.72%"
"04/24/2018","18,384.0","18,020.0","18,657.0","17,656.0","4.26M","3.59%"
"04/26/2018","17,201.0","18,475.0","18,748.0","17,110.0","4.47M","-6.43%"
"04/27/2018","16,564.0","16,382.0","17,292.0","16,382.0","6.33M","-3.70%"
"05/02/2018","14,926.0","16,564.0","16,564.0","14,926.0","6.34M","-9.89%"
"05/03/2018","15,381.0","14,926.0","15,472.0","14,198.0","4.48M","3.05%"
"05/04/2018","15,654.0","15,472.0","15,927.0","15,381.0","2.62M","1.77%"
"05/07/2018","17,019.0","15,654.0","17,201.0","15,654.0","3.49M","8.72%"
"05/08/2018","16,382.0","17,019.0","17,292.0","16,382.0","3.24M","-3.74%"
"05/09/2018","17,019.0","16,382.0","17,383.0","16,382.0","4.68M","3.89%"
"05/10/2018","16,928.0","17,292.0","17,747.0","16,928.0","3.94M","-0.53%"
"05/11/2018","16,837.0","16,928.0","17,110.0","16,655.0","2.05M","-0.54%"
"05/14/2018","17,110.0","16,655.0","17,383.0","16,655.0","1.50M","1.62%"
"05/15/2018","17,292.0","17,201.0","17,656.0","17,201.0","3.10M","1.06%"
"05/16/2018","17,747.0","17,292.0","18,111.0","17,292.0","4.40M","2.63%"
"05/17/2018","18,748.0","17,929.0","19,294.0","17,747.0","6.79M","5.64%"
"05/18/2018","18,748.0","18,930.0","19,750.0","18,293.0","6.93M","0.00%"
"05/21/2018","18,111.0","18,930.0","19,112.0","18,111.0","5.57M","-3.40%"
"05/22/2018","18,111.0","18,202.0","18,475.0","17,747.0","6.56M","0.00%"
"05/23/2018","18,111.0","17,929.0","18,202.0","17,110.0","3.63M","0.00%"
"05/24/2018","17,565.0","18,202.0","18,202.0","17,565.0","2.31M","-3.01%"
"05/25/2018","15,836.0","17,474.0","17,474.0","15,836.0","10.57M","-9.84%"
"05/28/2018","14,289.0","15,381.0","15,381.0","14,289.0","7.58M","-9.77%"
"05/29/2018","15,381.0","12,924.0","15,654.0","12,924.0","4.56M","7.64%"
"05/30/2018","15,017.0","15,290.0","15,563.0","14,744.0","3.00M","-2.37%"
"05/31/2018","15,472.0","13,561.0","15,654.0","13,561.0","3.97M","3.03%"
"06/01/2018","15,836.0","15,472.0","15,836.0","15,199.0","4.56M","2.35%"
"06/04/2018","16,018.0","15,654.0","16,291.0","15,654.0","3.83M","1.15%"
"06/05/2018","16,564.0","16,018.0","17,110.0","15,927.0","6.20M","3.41%"
"06/06/2018","16,473.0","16,837.0","16,837.0","16,382.0","2.61M","-0.55%"
"06/07/2018","16,200.0","16,473.0","16,746.0","16,109.0","3.89M","-1.66%"
"06/08/2018","16,382.0","16,291.0","16,564.0","16,018.0","2.82M","1.12%"
"06/11/2018","15,745.0","16,200.0","16,291.0","15,745.0","4.23M","-3.89%"
"06/12/2018","15,381.0","15,472.0","15,836.0","15,017.0","3.64M","-2.31%"
"06/13/2018","15,563.0","15,472.0","15,836.0","15,381.0","1.90M","1.18%"
"06/14/2018","15,199.0","15,654.0","15,745.0","15,199.0","2.32M","-2.34%"
"06/15/2018","15,290.0","15,199.0","15,654.0","15,108.0","2.12M","0.60%"
"06/18/2018","14,562.0","15,381.0","15,472.0","14,471.0","6.03M","-4.76%"
"06/19/2018","14,562.0","14,653.0","14,653.0","14,016.0","6.07M","0.00%"
"06/20/2018","15,472.0","14,744.0","15,472.0","14,562.0","3.53M","6.25%"
"06/21/2018","15,108.0","15,472.0","15,563.0","14,926.0","2.00M","-2.35%"
"06/22/2018","15,745.0","15,017.0","15,745.0","14,835.0","5.41M","4.22%"
"06/25/2018","16,018.0","16,109.0","16,564.0","15,927.0","4.61M","1.73%"
"06/26/2018","15,836.0","15,927.0","16,018.0","15,472.0","2.85M","-1.14%"
"06/27/2018","16,109.0","15,745.0","16,655.0","15,745.0","8.40M","1.72%"
"06/28/2018","15,836.0","16,200.0","16,473.0","15,654.0","3.74M","-1.69%"
"06/29/2018","15,745.0","15,836.0","16,200.0","15,563.0","2.18M","-0.57%"
"07/02/2018","15,199.0","15,745.0","15,745.0","14,653.0","5.28M","-3.47%"
"07/03/2018","14,562.0","15,199.0","15,381.0","14,562.0","3.05M","-4.19%"
"07/04/2018","14,471.0","14,562.0","14,926.0","14,380.0","3.93M","-0.62%"
"07/05/2018","13,834.0","14,471.0","14,744.0","13,834.0","2.99M","-4.40%"
"07/06/2018","14,471.0","13,652.0","14,562.0","13,561.0","2.94M","4.60%"
"07/09/2018","14,562.0","14,562.0","15,017.0","14,471.0","5.69M","0.63%"
"07/10/2018","14,471.0","14,744.0","14,744.0","14,471.0","1.33M","-0.62%"
"07/11/2018","14,107.0","14,471.0","14,471.0","14,016.0","2.47M","-2.52%"
"07/12/2018","14,016.0","14,107.0","14,198.0","13,834.0","1.70M","-0.65%"
"07/13/2018","14,198.0","14,107.0","14,380.0","14,107.0","1.27M","1.30%"
"07/16/2018","14,198.0","14,198.0","14,562.0","14,198.0","1.27M","0.00%"
"07/17/2018","14,289.0","14,198.0","14,289.0","13,925.0","2.26M","0.64%"
"07/18/2018","15,472.0","14,107.0","15,654.0","14,107.0","5.42M","8.28%"
"07/19/2018","15,017.0","15,472.0","15,654.0","15,017.0","3.03M","-2.94%"
"07/20/2018","15,290.0","15,017.0","15,563.0","15,017.0","2.97M","1.82%"
"07/23/2018","15,290.0","15,381.0","16,109.0","15,108.0","7.60M","0.00%"
"07/24/2018","16,018.0","15,290.0","16,291.0","15,199.0","12.45M","4.76%"
"07/25/2018","15,836.0","15,927.0","16,473.0","15,472.0","4.27M","-1.14%"
"07/26/2018","15,290.0","17,110.0","17,110.0","15,199.0","4.84M","-3.45%"
"07/27/2018","15,290.0","15,290.0","15,927.0","15,017.0","9.61M","0.00%"
"07/30/2018","15,745.0","15,290.0","15,745.0","15,199.0","4.51M","2.98%"
"07/31/2018","15,654.0","15,745.0","15,927.0","15,563.0","2.57M","-0.58%"
"08/01/2018","16,200.0","15,745.0","16,655.0","14,198.0","11.38M","3.49%"
"08/02/2018","16,655.0","16,200.0","16,746.0","16,018.0","9.77M","2.81%"
"08/03/2018","17,201.0","16,837.0","17,656.0","16,655.0","10.47M","3.28%"
"08/06/2018","17,110.0","17,201.0","17,656.0","16,928.0","6.52M","-0.53%"
"08/07/2018","16,746.0","17,110.0","17,201.0","16,746.0","7.24M","-2.13%"
"08/08/2018","18,293.0","16,746.0","18,293.0","16,746.0","10.87M","9.24%"
"08/09/2018","18,020.0","18,475.0","18,839.0","17,929.0","9.48M","-1.49%"
"08/10/2018","19,021.0","17,929.0","19,021.0","17,838.0","7.29M","5.55%"
"08/13/2018","19,021.0","19,112.0","19,476.0","18,475.0","8.61M","0.00%"
"08/14/2018","19,112.0","19,112.0","19,294.0","18,748.0","5.46M","0.48%"
"08/15/2018","17,201.0","19,112.0","19,476.0","17,201.0","17.11M","-10.00%"
"08/16/2018","17,565.0","16,837.0","17,838.0","16,655.0","8.66M","2.12%"
"08/17/2018","17,292.0","17,929.0","18,020.0","17,201.0","4.03M","-1.55%"
"08/20/2018","17,565.0","17,292.0","17,747.0","16,837.0","3.47M","1.58%"
"08/21/2018","18,111.0","17,565.0","18,111.0","17,474.0","4.61M","3.11%"
"08/22/2018","18,020.0","18,202.0","18,475.0","17,838.0","5.50M","-0.50%"
"08/23/2018","18,293.0","18,202.0","18,657.0","18,111.0","5.17M","1.51%"
"08/24/2018","18,839.0","18,293.0","18,930.0","18,111.0","8.41M","2.98%"
"08/27/2018","18,748.0","19,021.0","19,658.0","18,748.0","6.74M","-0.48%"
"08/28/2018","18,930.0","18,748.0","19,112.0","18,657.0","4.51M","0.97%"
"08/29/2018","18,748.0","19,021.0","19,021.0","18,566.0","4.10M","-0.96%"
"08/30/2018","19,840.0","18,475.0","19,932.0","18,475.0","9.25M","5.82%"
"08/31/2018","19,476.0","20,204.0","20,204.0","19,294.0","5.38M","-1.83%"
"09/04/2018","19,840.0","19,476.0","20,114.0","19,294.0","7.98M","1.87%"
"09/05/2018","19,112.0","19,750.0","19,840.0","18,657.0","9.05M","-3.67%"
"09/06/2018","19,112.0","19,112.0","19,294.0","18,748.0","4.45M","0.00%"
"09/07/2018","19,021.0","18,930.0","19,294.0","18,566.0","8.44M","-0.48%"
"09/10/2018","19,021.0","18,930.0","19,476.0","18,748.0","5.02M","0.00%"
"09/11/2018","19,658.0","18,930.0","19,750.0","18,930.0","5.84M","3.35%"
"09/12/2018","20,478.0","19,840.0","21,115.0","19,840.0","13.34M","4.17%"
"09/13/2018","20,204.0","20,478.0","20,842.0","20,114.0","6.39M","-1.34%"
"09/14/2018","20,569.0","18,839.0","20,751.0","18,839.0","6.47M","1.81%"
"09/17/2018","20,751.0","20,478.0","21,024.0","20,386.0","6.66M","0.88%"
"09/18/2018","20,751.0","20,751.0","20,842.0","20,296.0","4.34M","0.00%"
"09/19/2018","21,206.0","20,751.0","21,570.0","20,751.0","7.64M","2.19%"
"09/20/2018","21,479.0","21,479.0","21,570.0","21,206.0","5.66M","1.29%"
"09/21/2018","21,115.0","21,570.0","21,570.0","20,751.0","8.73M","-1.69%"
"09/24/2018","21,479.0","21,297.0","21,479.0","21,115.0","4.04M","1.72%"
"09/25/2018","21,661.0","21,661.0","22,116.0","21,570.0","4.91M","0.85%"
"09/26/2018","21,115.0","21,752.0","21,752.0","21,115.0","7.81M","-2.52%"
"09/27/2018","21,752.0","21,024.0","21,752.0","21,024.0","7.05M","3.02%"
"09/28/2018","21,115.0","21,843.0","21,934.0","21,115.0","5.94M","-2.93%"
"10/01/2018","21,206.0","21,115.0","21,661.0","21,024.0","5.42M","0.43%"
"10/02/2018","21,843.0","21,479.0","22,571.0","21,388.0","12.20M","3.00%"
"10/03/2018","22,025.0","21,934.0","22,025.0","21,570.0","4.49M","0.83%"
"10/04/2018","22,207.0","22,025.0","22,662.0","22,025.0","7.23M","0.83%"
"10/05/2018","21,115.0","22,025.0","22,207.0","20,842.0","9.33M","-4.92%"
"10/08/2018","20,660.0","21,115.0","21,115.0","20,478.0","7.48M","-2.15%"
"10/09/2018","21,115.0","20,660.0","21,206.0","20,569.0","3.18M","2.20%"
"10/10/2018","20,569.0","21,297.0","21,388.0","20,478.0","5.08M","-2.59%"
"10/11/2018","18,566.0","18,566.0","20,022.0","18,566.0","13.95M","-9.74%"
"10/12/2018","19,021.0","18,930.0","19,021.0","17,383.0","7.43M","2.45%"
"10/15/2018","17,929.0","19,294.0","19,294.0","17,929.0","5.23M","-5.74%"
"10/16/2018","18,475.0","17,929.0","18,566.0","17,838.0","6.27M","3.05%"
"10/17/2018","19,203.0","18,748.0","19,385.0","18,748.0","5.27M","3.94%"
"10/18/2018","18,748.0","19,112.0","19,112.0","18,566.0","4.73M","-2.37%"
"10/19/2018","18,930.0","18,566.0","18,930.0","18,111.0","4.99M","0.97%"
"10/22/2018","19,021.0","19,021.0","19,476.0","18,930.0","5.19M","0.48%"
"10/23/2018","18,475.0","19,021.0","19,021.0","17,838.0","6.09M","-2.87%"
"10/24/2018","16,837.0","16,655.0","18,475.0","16,655.0","6.55M","-8.87%"
"10/25/2018","17,383.0","16,109.0","17,383.0","15,472.0","6.33M","3.24%"
"10/26/2018","17,110.0","17,474.0","17,838.0","17,110.0","4.16M","-1.57%"
"10/29/2018","17,383.0","17,201.0","17,565.0","17,019.0","5.42M","1.60%"
"10/30/2018","17,900.0","18,000.0","18,100.0","17,400.0","4.33M","2.97%"
"10/31/2018","19,000.0","18,000.0","19,000.0","18,000.0","5.21M","6.15%"
"11/01/2018","18,200.0","18,400.0","19,000.0","18,200.0","4.10M","-4.21%"
"11/02/2018","18,700.0","18,000.0","18,800.0","17,900.0","4.49M","2.75%"
"11/05/2018","19,100.0","18,600.0","19,300.0","18,300.0","4.20M","2.14%"
"11/06/2018","18,900.0","19,300.0","19,700.0","18,800.0","4.43M","-1.05%"
"11/07/2018","18,800.0","18,700.0","19,000.0","18,500.0","3.79M","-0.53%"
"11/08/2018","18,700.0","19,000.0","19,300.0","18,600.0","3.40M","-0.53%"
"11/09/2018","17,800.0","18,500.0","18,600.0","17,800.0","4.89M","-4.81%"
"11/12/2018","18,900.0","17,700.0","18,900.0","17,500.0","5.82M","6.18%"
"11/13/2018","18,700.0","18,000.0","18,900.0","18,000.0","4.56M","-1.06%"
"11/14/2018","18,200.0","18,500.0","18,500.0","17,800.0","4.62M","-2.67%"
"11/15/2018","18,400.0","18,200.0","18,700.0","18,200.0","4.21M","1.10%"
"11/16/2018","19,100.0","18,700.0","19,500.0","18,600.0","5.71M","3.80%"
"11/19/2018","19,300.0","19,300.0","19,600.0","19,100.0","4.28M","1.05%"
"11/20/2018","20,000.0","19,400.0","20,100.0","19,100.0","7.59M","3.63%"
"11/21/2018","19,800.0","19,700.0","19,900.0","19,200.0","4.52M","-1.00%"
"11/22/2018","19,400.0","19,800.0","20,200.0","19,400.0","2.85M","-2.02%"
"11/23/2018","19,100.0","19,400.0","19,500.0","19,000.0","4.46M","-1.55%"
"11/26/2018","19,200.0","19,000.0","19,200.0","18,700.0","4.23M","0.52%"
"11/27/2018","18,800.0","19,300.0","19,500.0","18,800.0","3.00M","-2.08%"
"11/28/2018","19,200.0","19,000.0","19,300.0","18,800.0","2.76M","2.13%"
"11/29/2018","18,800.0","19,000.0","19,400.0","18,800.0","3.59M","-2.08%"
"11/30/2018","19,300.0","18,900.0","19,300.0","18,800.0","4.37M","2.66%"
"12/03/2018","20,200.0","19,500.0","20,200.0","19,500.0","8.69M","4.66%"
"12/04/2018","20,200.0","20,200.0","20,500.0","19,900.0","3.71M","0.00%"
"12/05/2018","20,100.0","20,000.0","20,300.0","19,700.0","6.05M","-0.50%"
"12/06/2018","20,500.0","20,100.0","20,600.0","19,900.0","4.46M","1.99%"
"12/07/2018","20,200.0","20,300.0","20,600.0","20,200.0","3.44M","-1.46%"
"12/10/2018","20,400.0","20,400.0","20,700.0","20,200.0","4.15M","0.99%"
"12/11/2018","20,100.0","20,400.0","20,400.0","19,900.0","4.51M","-1.47%"
"12/12/2018","20,600.0","19,900.0","20,600.0","19,900.0","3.46M","2.49%"
"12/13/2018","20,500.0","20,600.0","20,800.0","20,400.0","3.16M","-0.49%"
"12/14/2018","20,300.0","20,500.0","20,700.0","20,300.0","3.74M","-0.98%"
"12/17/2018","19,800.0","20,200.0","20,300.0","19,800.0","5.09M","-2.46%"
"12/18/2018","19,200.0","19,600.0","19,600.0","18,800.0","4.96M","-3.03%"
"12/19/2018","18,500.0","19,000.0","19,000.0","18,300.0","5.47M","-3.65%"
"12/20/2018","18,600.0","20,300.0","20,300.0","18,400.0","2.39M","0.54%"
"12/21/2018","18,800.0","18,500.0","18,900.0","18,300.0","1.46M","1.08%"
"12/24/2018","17,500.0","18,800.0","18,800.0","17,500.0","4.03M","-6.91%"
"12/25/2018","17,600.0","17,500.0","17,700.0","16,300.0","6.35M","0.57%"
"12/26/2018","17,100.0","17,700.0","17,900.0","17,100.0","1.25M","-2.84%"
"12/27/2018","17,700.0","18,000.0","18,500.0","17,700.0","3.26M","3.51%"
"12/28/2018","17,600.0","17,800.0","18,100.0","17,600.0","2.12M","-0.56%"
"01/02/2019","17,200.0","17,600.0","17,900.0","17,200.0","1.64M","-2.27%"
"01/03/2019","16,700.0","17,200.0","17,600.0","16,600.0","3.05M","-2.91%"
"01/04/2019","17,400.0","16,500.0","17,500.0","16,400.0","3.28M","4.19%"
"01/07/2019","17,800.0","17,700.0","18,000.0","17,600.0","2.81M","2.30%"
"01/08/2019","17,900.0","17,900.0","18,100.0","17,600.0","2.78M","0.56%"
"01/09/2019","18,400.0","18,200.0","18,500.0","18,100.0","4.56M","2.79%"
"01/10/2019","18,000.0","18,500.0","18,800.0","18,000.0","3.15M","-2.17%"
"01/11/2019","17,900.0","18,100.0","18,300.0","17,800.0","2.27M","-0.56%"
"01/14/2019","17,700.0","18,000.0","18,000.0","17,600.0","2.16M","-1.12%"
"01/15/2019","17,900.0","17,500.0","18,100.0","17,500.0","2.32M","1.13%"
"01/16/2019","18,000.0","18,000.0","18,200.0","17,800.0","2.02M","0.56%"
"01/17/2019","17,800.0","18,100.0","18,100.0","17,700.0","1.03M","-1.11%"
"01/18/2019","17,700.0","17,900.0","17,900.0","17,600.0","1.67M","-0.56%"
"01/21/2019","18,300.0","17,900.0","18,300.0","17,700.0","3.27M","3.39%"
"01/22/2019","18,000.0","18,300.0","18,400.0","18,000.0","2.32M","-1.64%"
"01/23/2019","18,000.0","17,900.0","18,100.0","17,900.0","1.40M","0.00%"
"01/24/2019","18,200.0","18,000.0","18,600.0","18,000.0","3.45M","1.11%"
"01/25/2019","18,200.0","18,500.0","18,500.0","18,100.0","1.29M","0.00%"
"01/28/2019","18,600.0","18,200.0","18,700.0","18,200.0","4.17M","2.20%"
"01/29/2019","18,600.0","18,500.0","18,600.0","18,300.0","2.51M","0.00%"
"01/30/2019","18,600.0","18,500.0","19,000.0","18,200.0","4.22M","0.00%"
"01/31/2019","18,500.0","18,600.0","19,000.0","18,500.0","2.10M","-0.54%"
"02/01/2019","18,500.0","18,500.0","18,700.0","18,300.0","1.36M","0.00%"
"02/11/2019","18,900.0","18,500.0","18,900.0","18,500.0","2.34M","2.16%"
"02/12/2019","19,100.0","18,900.0","19,300.0","18,800.0","3.72M","1.06%"
"02/13/2019","19,700.0","19,200.0","19,700.0","19,100.0","5.16M","3.14%"
"02/14/2019","19,400.0","19,700.0","19,800.0","19,400.0","2.44M","-1.52%"
"02/15/2019","19,400.0","19,500.0","19,800.0","19,400.0","3.62M","0.00%"
"02/18/2019","20,000.0","19,600.0","20,200.0","19,500.0","6.17M","3.09%"
"02/19/2019","19,600.0","20,000.0","20,200.0","19,600.0","4.08M","-2.00%"
"02/20/2019","19,700.0","19,600.0","19,900.0","19,500.0","3.79M","0.51%"
"02/21/2019","19,800.0","19,800.0","20,000.0","19,700.0","2.91M","0.51%"
"02/22/2019","20,300.0","19,800.0","20,600.0","19,600.0","5.46M","2.53%"
"02/25/2019","20,700.0","20,400.0","21,000.0","20,400.0","5.80M","1.97%"
"02/26/2019","20,600.0","20,600.0","20,700.0","20,200.0","6.61M","-0.48%"
"02/27/2019","20,800.0","20,600.0","21,000.0","20,600.0","3.57M","0.97%"
"02/28/2019","20,400.0","20,800.0","21,200.0","20,400.0","6.19M","-1.92%"
"03/01/2019","21,100.0","20,500.0","21,100.0","20,400.0","3.40M","3.43%"
"03/04/2019","21,800.0","21,200.0","21,800.0","21,100.0","4.99M","3.32%"
"03/05/2019","21,700.0","21,900.0","22,000.0","21,500.0","4.19M","-0.46%"
"03/06/2019","22,000.0","21,700.0","22,000.0","21,300.0","4.13M","1.38%"
"03/07/2019","21,800.0","22,000.0","22,200.0","21,800.0","3.35M","-0.91%"
"03/08/2019","21,300.0","21,600.0","21,700.0","21,300.0","2.75M","-2.29%"
"03/11/2019","20,900.0","21,300.0","21,400.0","20,500.0","4.60M","-1.88%"
"03/12/2019","21,600.0","21,300.0","21,600.0","21,000.0","3.15M","3.35%"
"03/13/2019","21,400.0","21,700.0","21,900.0","21,400.0","1.88M","-0.93%"
"03/14/2019","21,300.0","21,500.0","21,800.0","21,300.0","3.06M","-0.47%"
"03/15/2019","21,600.0","21,300.0","21,700.0","21,100.0","3.17M","1.41%"
"03/18/2019","21,700.0","21,600.0","21,900.0","21,500.0","2.37M","0.46%"
"03/19/2019","22,100.0","21,800.0","22,600.0","21,800.0","6.24M","1.84%"
"03/20/2019","22,100.0","21,700.0","22,100.0","21,500.0","3.56M","0.00%"
"03/21/2019","20,800.0","22,100.0","22,400.0","20,800.0","3.30M","-5.88%"
"03/22/2019","21,000.0","20,900.0","21,100.0","20,500.0","3.88M","0.96%"
"03/25/2019","20,100.0","20,500.0","20,500.0","19,900.0","3.86M","-4.29%"
"03/26/2019","20,400.0","20,400.0","20,500.0","19,900.0","2.36M","1.49%"
"03/27/2019","20,600.0","22,000.0","22,000.0","20,500.0","1.58M","0.98%"
"03/28/2019","20,700.0","20,600.0","20,700.0","20,400.0","2.21M","0.49%"
"03/29/2019","20,600.0","20,800.0","21,000.0","20,600.0","2.53M","-0.48%"
"04/01/2019","21,000.0","20,800.0","21,100.0","20,700.0","2.08M","1.94%"
"04/02/2019","21,200.0","21,200.0","21,500.0","20,900.0","3.74M","0.95%"
"04/03/2019","22,000.0","21,400.0","22,400.0","21,200.0","8.25M","3.77%"
"04/04/2019","22,000.0","22,100.0","22,500.0","21,900.0","3.42M","0.00%"
"04/05/2019","22,400.0","22,000.0","22,500.0","21,900.0","4.35M","1.82%"
"04/08/2019","23,500.0","22,600.0","23,500.0","22,600.0","8.10M","4.91%"
"04/09/2019","22,500.0","23,700.0","24,000.0","22,500.0","7.80M","-4.26%"
"04/10/2019","23,200.0","22,300.0","23,400.0","22,000.0","6.41M","3.11%"
"04/11/2019","22,800.0","23,300.0","23,400.0","22,800.0","2.91M","-1.72%"
"04/12/2019","23,300.0","22,700.0","23,300.0","22,400.0","3.28M","2.19%"
"04/16/2019","23,200.0","23,300.0","23,300.0","22,700.0","3.95M","-0.43%"
"04/17/2019","22,800.0","23,200.0","23,700.0","22,800.0","5.75M","-1.72%"
"04/18/2019","22,300.0","22,700.0","22,900.0","21,900.0","4.06M","-2.19%"
"04/19/2019","22,300.0","22,400.0","22,600.0","22,300.0","1.25M","0.00%"
"04/22/2019","22,800.0","22,500.0","23,200.0","22,300.0","3.25M","2.24%"
"04/23/2019","22,900.0","23,000.0","23,200.0","22,800.0","2.23M","0.44%"
"04/24/2019","23,300.0","22,800.0","23,500.0","22,800.0","3.00M","1.75%"
"04/25/2019","23,200.0","23,300.0","23,300.0","23,000.0","1.49M","-0.43%"
"04/26/2019","23,300.0","22,700.0","23,300.0","22,700.0","2.15M","0.43%"
"05/02/2019","23,900.0","22,900.0","24,100.0","22,900.0","5.13M","2.58%"
"05/03/2019","23,600.0","23,700.0","24,000.0","23,400.0","2.52M","-1.26%"
"05/06/2019","22,500.0","23,300.0","23,300.0","22,400.0","3.70M","-4.66%"
"05/07/2019","23,000.0","22,700.0","23,100.0","22,500.0","5.25M","2.22%"
"05/08/2019","23,300.0","22,600.0","23,600.0","22,400.0","4.12M","1.30%"
"05/09/2019","22,900.0","23,000.0","23,400.0","22,800.0","3.01M","-1.72%"
"05/10/2019","23,400.0","22,900.0","23,600.0","22,900.0","4.37M","2.18%"
"05/13/2019","23,200.0","23,500.0","23,700.0","23,200.0","3.39M","-0.85%"
"05/14/2019","24,300.0","23,000.0","24,300.0","22,900.0","5.72M","4.74%"
"05/15/2019","24,100.0","23,900.0","24,600.0","23,900.0","4.59M","-0.82%"
"05/16/2019","24,100.0","24,100.0","24,600.0","24,000.0","3.31M","0.00%"
"05/17/2019","24,400.0","24,300.0","24,600.0","23,900.0","3.61M","1.24%"
"05/20/2019","25,200.0","24,500.0","25,200.0","24,400.0","4.56M","3.28%"
"05/21/2019","24,900.0","25,200.0","25,300.0","24,700.0","2.80M","-1.19%"
"05/22/2019","24,400.0","24,800.0","25,000.0","24,400.0","4.51M","-2.01%"
"05/23/2019","24,600.0","24,400.0","24,600.0","23,900.0","7.79M","0.82%"
"05/24/2019","23,800.0","25,000.0","25,000.0","23,800.0","5.54M","-3.25%"
"05/27/2019","24,100.0","23,800.0","24,100.0","23,600.0","1.84M","1.26%"
